Index	Ts	t	HF	Weight	Tr	
470	1.42E+02	4.70E+02	-8.80E+00	12.431	1.39E+02	
471	1.42E+02	4.71E+02	-8.80E+00	12.427	1.39E+02	
472	1.42E+02	4.72E+02	-8.81E+00	12.423	1.39E+02	
473	1.43E+02	4.73E+02	-8.81E+00	12.42	1.39E+02	
474	1.43E+02	4.74E+02	-8.82E+00	12.416	1.40E+02	
475	1.43E+02	4.75E+02	-8.82E+00	12.412	1.40E+02	
476	1.43E+02	4.76E+02	-8.82E+00	12.408	1.40E+02	
477	1.43E+02	4.77E+02	-8.83E+00	12.405	1.40E+02	
478	1.43E+02	4.78E+02	-8.83E+00	12.401	1.40E+02	
479	1.43E+02	4.79E+02	-8.84E+00	12.397	1.40E+02	
480	1.43E+02	4.80E+02	-8.84E+00	12.393	1.40E+02	
481	1.43E+02	4.81E+02	-8.85E+00	12.389	1.40E+02	
482	1.43E+02	4.82E+02	-8.85E+00	12.386	1.40E+02	
483	1.43E+02	4.83E+02	-8.86E+00	12.382	1.40E+02	
484	1.44E+02	4.84E+02	-8.86E+00	12.378	1.40E+02	
485	1.44E+02	4.85E+02	-8.87E+00	12.374	1.40E+02	
486	1.44E+02	4.86E+02	-8.87E+00	12.37	1.41E+02	
487	1.44E+02	4.87E+02	-8.88E+00	12.366	1.41E+02	
488	1.44E+02	4.88E+02	-8.88E+00	12.362	1.41E+02	
489	1.44E+02	4.89E+02	-8.89E+00	12.358	1.41E+02	
490	1.44E+02	4.90E+02	-8.89E+00	12.354	1.41E+02	
491	1.44E+02	4.91E+02	-8.90E+00	12.35	1.41E+02	
492	1.44E+02	4.92E+02	-8.90E+00	12.346	1.41E+02	
493	1.44E+02	4.93E+02	-8.91E+00	12.342	1.41E+02	
494	1.44E+02	4.94E+02	-8.92E+00	12.338	1.41E+02	
495	1.45E+02	4.95E+02	-8.92E+00	12.333	1.41E+02	
496	1.45E+02	4.96E+02	-8.93E+00	12.329	1.41E+02	
497	1.45E+02	4.97E+02	-8.93E+00	12.325	1.41E+02	
498	1.45E+02	4.98E+02	-8.94E+00	12.321	1.42E+02	
499	1.45E+02	4.99E+02	-8.94E+00	12.316	1.42E+02	
500	1.45E+02	5.00E+02	-8.95E+00	12.312	1.42E+02	
501	1.45E+02	5.01E+02	-8.96E+00	12.308	1.42E+02	
502	1.45E+02	5.02E+02	-8.97E+00	12.304	1.42E+02	
503	1.45E+02	5.03E+02	-8.97E+00	12.299	1.42E+02	
504	1.45E+02	5.04E+02	-8.98E+00	12.295	1.42E+02	
505	1.45E+02	5.05E+02	-8.99E+00	12.291	1.42E+02	
506	1.45E+02	5.06E+02	-9.00E+00	12.286	1.42E+02	
507	1.46E+02	5.07E+02	-9.01E+00	12.282	1.42E+02	
508	1.46E+02	5.08E+02	-9.02E+00	12.278	1.42E+02	
509	1.46E+02	5.09E+02	-9.03E+00	12.273	1.42E+02	
510	1.46E+02	5.10E+02	-9.04E+00	12.269	1.43E+02	
511	1.46E+02	5.11E+02	-9.05E+00	12.264	1.43E+02	
512	1.46E+02	5.12E+02	-9.06E+00	12.259	1.43E+02	
513	1.46E+02	5.13E+02	-9.07E+00	12.255	1.43E+02	
514	1.46E+02	5.14E+02	-9.08E+00	12.25	1.43E+02	
515	1.46E+02	5.15E+02	-9.09E+00	12.246	1.43E+02	
516	1.46E+02	5.16E+02	-9.10E+00	12.241	1.43E+02	
517	1.46E+02	5.17E+02	-9.11E+00	12.236	1.43E+02	
518	1.47E+02	5.18E+02	-9.13E+00	12.232	1.43E+02	
519	1.47E+02	5.19E+02	-9.14E+00	12.227	1.43E+02	
520	1.47E+02	5.20E+02	-9.15E+00	12.222	1.43E+02	
521	1.47E+02	5.21E+02	-9.16E+00	12.218	1.43E+02	
522	1.47E+02	5.22E+02	-9.17E+00	12.213	1.44E+02	
523	1.47E+02	5.23E+02	-9.19E+00	12.208	1.44E+02	
524	1.47E+02	5.24E+02	-9.20E+00	12.203	1.44E+02	
525	1.47E+02	5.25E+02	-9.21E+00	12.198	1.44E+02	
526	1.47E+02	5.26E+02	-9.23E+00	12.194	1.44E+02	
527	1.47E+02	5.27E+02	-9.24E+00	12.189	1.44E+02	
528	1.47E+02	5.28E+02	-9.25E+00	12.184	1.44E+02	
529	1.47E+02	5.29E+02	-9.26E+00	12.179	1.44E+02	
530	1.48E+02	5.30E+02	-9.28E+00	12.174	1.44E+02	
531	1.48E+02	5.31E+02	-9.29E+00	12.169	1.44E+02	
532	1.48E+02	5.32E+02	-9.30E+00	12.164	1.44E+02	
533	1.48E+02	5.33E+02	-9.32E+00	12.159	1.44E+02	
534	1.48E+02	5.34E+02	-9.33E+00	12.154	1.45E+02	
535	1.48E+02	5.35E+02	-9.35E+00	12.149	1.45E+02	
536	1.48E+02	5.36E+02	-9.36E+00	12.144	1.45E+02	
537	1.48E+02	5.37E+02	-9.38E+00	12.139	1.45E+02	
538	1.48E+02	5.38E+02	-9.39E+00	12.134	1.45E+02	
539	1.48E+02	5.39E+02	-9.41E+00	12.129	1.45E+02	
540	1.48E+02	5.40E+02	-9.43E+00	12.123	1.45E+02	
541	1.49E+02	5.41E+02	-9.45E+00	12.118	1.45E+02	
542	1.49E+02	5.42E+02	-9.47E+00	12.113	1.45E+02	
543	1.49E+02	5.43E+02	-9.48E+00	12.108	1.45E+02	
544	1.49E+02	5.44E+02	-9.50E+00	12.103	1.45E+02	
545	1.49E+02	5.45E+02	-9.52E+00	12.097	1.45E+02	
546	1.49E+02	5.46E+02	-9.53E+00	12.092	1.46E+02	
547	1.49E+02	5.47E+02	-9.55E+00	12.087	1.46E+02	
548	1.49E+02	5.48E+02	-9.57E+00	12.082	1.46E+02	
549	1.49E+02	5.49E+02	-9.59E+00	12.076	1.46E+02	
550	1.49E+02	5.50E+02	-9.61E+00	12.071	1.46E+02	
551	1.49E+02	5.51E+02	-9.63E+00	12.065	1.46E+02	
552	1.49E+02	5.52E+02	-9.65E+00	12.06	1.46E+02	
553	1.50E+02	5.53E+02	-9.67E+00	12.055	1.46E+02	
554	1.50E+02	5.54E+02	-9.69E+00	12.049	1.46E+02	
555	1.50E+02	5.55E+02	-9.71E+00	12.044	1.46E+02	
556	1.50E+02	5.56E+02	-9.74E+00	12.038	1.46E+02	
557	1.50E+02	5.57E+02	-9.76E+00	12.033	1.46E+02	
558	1.50E+02	5.58E+02	-9.78E+00	12.027	1.47E+02	
559	1.50E+02	5.59E+02	-9.80E+00	12.022	1.47E+02	
560	1.50E+02	5.60E+02	-9.82E+00	12.016	1.47E+02	
561	1.50E+02	5.61E+02	-9.84E+00	12.01	1.47E+02	
562	1.50E+02	5.62E+02	-9.87E+00	12.005	1.47E+02	
563	1.50E+02	5.63E+02	-9.89E+00	11.999	1.47E+02	
564	1.50E+02	5.64E+02	-9.91E+00	11.994	1.47E+02	
565	1.51E+02	5.65E+02	-9.93E+00	11.988	1.47E+02	
566	1.51E+02	5.66E+02	-9.95E+00	11.982	1.47E+02	
567	1.51E+02	5.67E+02	-9.98E+00	11.976	1.47E+02	
568	1.51E+02	5.68E+02	-1.00E+01	11.971	1.47E+02	
569	1.51E+02	5.69E+02	-1.00E+01	11.965	1.47E+02	
570	1.51E+02	5.70E+02	-1.00E+01	11.959	1.48E+02	
571	1.51E+02	5.71E+02	-1.01E+01	11.953	1.48E+02	
572	1.51E+02	5.72E+02	-1.01E+01	11.948	1.48E+02	
573	1.51E+02	5.73E+02	-1.01E+01	11.942	1.48E+02	
574	1.51E+02	5.74E+02	-1.01E+01	11.936	1.48E+02	
575	1.51E+02	5.75E+02	-1.02E+01	11.93	1.48E+02	
576	1.51E+02	5.76E+02	-1.02E+01	11.924	1.48E+02	
577	1.52E+02	5.77E+02	-1.02E+01	11.918	1.48E+02	
578	1.52E+02	5.78E+02	-1.02E+01	11.912	1.48E+02	
579	1.52E+02	5.79E+02	-1.03E+01	11.906	1.48E+02	
580	1.52E+02	5.80E+02	-1.03E+01	11.9	1.48E+02	
581	1.52E+02	5.81E+02	-1.03E+01	11.894	1.48E+02	
582	1.52E+02	5.82E+02	-1.03E+01	11.888	1.49E+02	
583	1.52E+02	5.83E+02	-1.04E+01	11.882	1.49E+02	
584	1.52E+02	5.84E+02	-1.04E+01	11.876	1.49E+02	
585	1.52E+02	5.85E+02	-1.04E+01	11.87	1.49E+02	
586	1.52E+02	5.86E+02	-1.05E+01	11.864	1.49E+02	
587	1.52E+02	5.87E+02	-1.05E+01	11.858	1.49E+02	
588	1.52E+02	5.88E+02	-1.05E+01	11.852	1.49E+02	
589	1.53E+02	5.89E+02	-1.06E+01	11.846	1.49E+02	
590	1.53E+02	5.90E+02	-1.06E+01	11.839	1.49E+02	
591	1.53E+02	5.91E+02	-1.06E+01	11.833	1.49E+02	
592	1.53E+02	5.92E+02	-1.06E+01	11.827	1.49E+02	
593	1.53E+02	5.93E+02	-1.07E+01	11.821	1.49E+02	
594	1.53E+02	5.94E+02	-1.07E+01	11.815	1.50E+02	
595	1.53E+02	5.95E+02	-1.07E+01	11.808	1.50E+02	
596	1.53E+02	5.96E+02	-1.08E+01	11.802	1.50E+02	
597	1.53E+02	5.97E+02	-1.08E+01	11.796	1.50E+02	
598	1.53E+02	5.98E+02	-1.08E+01	11.789	1.50E+02	
599	1.53E+02	5.99E+02	-1.09E+01	11.783	1.50E+02	
600	1.54E+02	6.00E+02	-1.09E+01	11.777	1.50E+02	
601	1.54E+02	6.01E+02	-1.09E+01	11.77	1.50E+02	
602	1.54E+02	6.02E+02	-1.10E+01	11.764	1.50E+02	
603	1.54E+02	6.03E+02	-1.10E+01	11.757	1.50E+02	
604	1.54E+02	6.04E+02	-1.10E+01	11.751	1.50E+02	
605	1.54E+02	6.05E+02	-1.11E+01	11.744	1.50E+02	
606	1.54E+02	6.06E+02	-1.11E+01	11.738	1.51E+02	
607	1.54E+02	6.07E+02	-1.11E+01	11.732	1.51E+02	
608	1.54E+02	6.08E+02	-1.12E+01	11.725	1.51E+02	
609	1.54E+02	6.09E+02	-1.12E+01	11.719	1.51E+02	
610	1.54E+02	6.10E+02	-1.12E+01	11.712	1.51E+02	
611	1.54E+02	6.11E+02	-1.13E+01	11.706	1.51E+02	
612	1.55E+02	6.12E+02	-1.13E+01	11.699	1.51E+02	
613	1.55E+02	6.13E+02	-1.13E+01	11.692	1.51E+02	
614	1.55E+02	6.14E+02	-1.13E+01	11.686	1.51E+02	
615	1.55E+02	6.15E+02	-1.14E+01	11.679	1.51E+02	
616	1.55E+02	6.16E+02	-1.14E+01	11.673	1.51E+02	
617	1.55E+02	6.17E+02	-1.15E+01	11.666	1.51E+02	
618	1.55E+02	6.18E+02	-1.15E+01	11.659	1.52E+02	
619	1.55E+02	6.19E+02	-1.15E+01	11.653	1.52E+02	
620	1.55E+02	6.20E+02	-1.16E+01	11.646	1.52E+02	
621	1.55E+02	6.21E+02	-1.16E+01	11.639	1.52E+02	
622	1.55E+02	6.22E+02	-1.16E+01	11.632	1.52E+02	
623	1.55E+02	6.23E+02	-1.17E+01	11.626	1.52E+02	
624	1.56E+02	6.24E+02	-1.17E+01	11.619	1.52E+02	
625	1.56E+02	6.25E+02	-1.17E+01	11.612	1.52E+02	
626	1.56E+02	6.26E+02	-1.18E+01	11.605	1.52E+02	
627	1.56E+02	6.27E+02	-1.18E+01	11.599	1.52E+02	
628	1.56E+02	6.28E+02	-1.18E+01	11.592	1.52E+02	
629	1.56E+02	6.29E+02	-1.19E+01	11.585	1.52E+02	
630	1.56E+02	6.30E+02	-1.19E+01	11.578	1.53E+02	
631	1.56E+02	6.31E+02	-1.20E+01	11.571	1.53E+02	
632	1.56E+02	6.32E+02	-1.20E+01	11.565	1.53E+02	
633	1.56E+02	6.33E+02	-1.20E+01	11.558	1.53E+02	
634	1.56E+02	6.34E+02	-1.21E+01	11.551	1.53E+02	
635	1.56E+02	6.35E+02	-1.21E+01	11.544	1.53E+02	
636	1.56E+02	6.36E+02	-1.21E+01	11.537	1.53E+02	
637	1.57E+02	6.37E+02	-1.22E+01	11.53	1.53E+02	
638	1.57E+02	6.38E+02	-1.22E+01	11.523	1.53E+02	
639	1.57E+02	6.39E+02	-1.22E+01	11.516	1.53E+02	
640	1.57E+02	6.40E+02	-1.23E+01	11.509	1.53E+02	
641	1.57E+02	6.41E+02	-1.23E+01	11.502	1.53E+02	
642	1.57E+02	6.42E+02	-1.23E+01	11.495	1.54E+02	
643	1.57E+02	6.43E+02	-1.24E+01	11.488	1.54E+02	
644	1.57E+02	6.44E+02	-1.24E+01	11.481	1.54E+02	
645	1.57E+02	6.45E+02	-1.24E+01	11.474	1.54E+02	
646	1.57E+02	6.46E+02	-1.25E+01	11.467	1.54E+02	
647	1.57E+02	6.47E+02	-1.25E+01	11.46	1.54E+02	
648	1.58E+02	6.48E+02	-1.25E+01	11.453	1.54E+02	
649	1.58E+02	6.49E+02	-1.26E+01	11.446	1.54E+02	
650	1.58E+02	6.50E+02	-1.26E+01	11.439	1.54E+02	
651	1.58E+02	6.51E+02	-1.27E+01	11.432	1.54E+02	
652	1.58E+02	6.52E+02	-1.27E+01	11.425	1.54E+02	
653	1.58E+02	6.53E+02	-1.27E+01	11.418	1.54E+02	
654	1.58E+02	6.54E+02	-1.28E+01	11.41	1.55E+02	
655	1.58E+02	6.55E+02	-1.28E+01	11.403	1.55E+02	
656	1.58E+02	6.56E+02	-1.28E+01	11.396	1.55E+02	
657	1.58E+02	6.57E+02	-1.29E+01	11.389	1.55E+02	
658	1.58E+02	6.58E+02	-1.29E+01	11.382	1.55E+02	
659	1.58E+02	6.59E+02	-1.29E+01	11.374	1.55E+02	
660	1.58E+02	6.60E+02	-1.30E+01	11.367	1.55E+02	
661	1.59E+02	6.61E+02	-1.30E+01	11.36	1.55E+02	
662	1.59E+02	6.62E+02	-1.30E+01	11.353	1.55E+02	
663	1.59E+02	6.63E+02	-1.31E+01	11.346	1.55E+02	
664	1.59E+02	6.64E+02	-1.31E+01	11.339	1.55E+02	
665	1.59E+02	6.65E+02	-1.31E+01	11.332	1.55E+02	
666	1.59E+02	6.66E+02	-1.32E+01	11.324	1.56E+02	
667	1.59E+02	6.67E+02	-1.32E+01	11.317	1.56E+02	
668	1.59E+02	6.68E+02	-1.32E+01	11.31	1.56E+02	
669	1.59E+02	6.69E+02	-1.33E+01	11.303	1.56E+02	
670	1.59E+02	6.70E+02	-1.33E+01	11.296	1.56E+02	
671	1.59E+02	6.71E+02	-1.33E+01	11.288	1.56E+02	
672	1.59E+02	6.72E+02	-1.34E+01	11.281	1.56E+02	
673	1.60E+02	6.73E+02	-1.34E+01	11.274	1.56E+02	
674	1.60E+02	6.74E+02	-1.34E+01	11.266	1.56E+02	
675	1.60E+02	6.75E+02	-1.35E+01	11.259	1.56E+02	
676	1.60E+02	6.76E+02	-1.35E+01	11.252	1.56E+02	
677	1.60E+02	6.77E+02	-1.36E+01	11.245	1.56E+02	
678	1.60E+02	6.78E+02	-1.36E+01	11.237	1.57E+02	
679	1.60E+02	6.79E+02	-1.36E+01	11.23	1.57E+02	
680	1.60E+02	6.80E+02	-1.37E+01	11.223	1.57E+02	
681	1.60E+02	6.81E+02	-1.37E+01	11.215	1.57E+02	
682	1.60E+02	6.82E+02	-1.37E+01	11.208	1.57E+02	
683	1.60E+02	6.83E+02	-1.38E+01	11.201	1.57E+02	
684	1.60E+02	6.84E+02	-1.38E+01	11.193	1.57E+02	
685	1.61E+02	6.85E+02	-1.38E+01	11.186	1.57E+02	
686	1.61E+02	6.86E+02	-1.39E+01	11.179	1.57E+02	
687	1.61E+02	6.87E+02	-1.39E+01	11.171	1.57E+02	
688	1.61E+02	6.88E+02	-1.39E+01	11.164	1.57E+02	
689	1.61E+02	6.89E+02	-1.40E+01	11.157	1.57E+02	
690	1.61E+02	6.90E+02	-1.40E+01	11.149	1.58E+02	
691	1.61E+02	6.91E+02	-1.40E+01	11.142	1.58E+02	
692	1.61E+02	6.92E+02	-1.41E+01	11.134	1.58E+02	
693	1.61E+02	6.93E+02	-1.41E+01	11.127	1.58E+02	
694	1.61E+02	6.94E+02	-1.41E+01	11.12	1.58E+02	
695	1.61E+02	6.95E+02	-1.42E+01	11.112	1.58E+02	
696	1.61E+02	6.96E+02	-1.42E+01	11.105	1.58E+02	
697	1.62E+02	6.97E+02	-1.42E+01	11.098	1.58E+02	
698	1.62E+02	6.98E+02	-1.42E+01	11.09	1.58E+02	
699	1.62E+02	6.99E+02	-1.43E+01	11.083	1.58E+02	
700	1.62E+02	7.00E+02	-1.43E+01	11.076	1.58E+02	
701	1.62E+02	7.01E+02	-1.43E+01	11.068	1.58E+02	
702	1.62E+02	7.02E+02	-1.44E+01	11.061	1.59E+02	
703	1.62E+02	7.03E+02	-1.44E+01	11.054	1.59E+02	
704	1.62E+02	7.04E+02	-1.44E+01	11.046	1.59E+02	
705	1.62E+02	7.05E+02	-1.44E+01	11.039	1.59E+02	
706	1.62E+02	7.06E+02	-1.45E+01	11.032	1.59E+02	
707	1.62E+02	7.07E+02	-1.45E+01	11.024	1.59E+02	
708	1.62E+02	7.08E+02	-1.45E+01	11.017	1.59E+02	
709	1.63E+02	7.09E+02	-1.45E+01	11.01	1.59E+02	
710	1.63E+02	7.10E+02	-1.46E+01	11.002	1.59E+02	
711	1.63E+02	7.11E+02	-1.46E+01	10.995	1.59E+02	
712	1.63E+02	7.12E+02	-1.46E+01	10.987	1.59E+02	
713	1.63E+02	7.13E+02	-1.47E+01	10.98	1.59E+02	
714	1.63E+02	7.14E+02	-1.47E+01	10.973	1.60E+02	
715	1.63E+02	7.15E+02	-1.47E+01	10.965	1.60E+02	
716	1.63E+02	7.16E+02	-1.47E+01	10.958	1.60E+02	
717	1.63E+02	7.17E+02	-1.48E+01	10.951	1.60E+02	
718	1.63E+02	7.18E+02	-1.48E+01	10.943	1.60E+02	
719	1.63E+02	7.19E+02	-1.48E+01	10.936	1.60E+02	
720	1.63E+02	7.20E+02	-1.49E+01	10.929	1.60E+02	
721	1.64E+02	7.21E+02	-1.49E+01	10.921	1.60E+02	
722	1.64E+02	7.22E+02	-1.49E+01	10.914	1.60E+02	
723	1.64E+02	7.23E+02	-1.49E+01	10.907	1.60E+02	
724	1.64E+02	7.24E+02	-1.50E+01	10.899	1.60E+02	
725	1.64E+02	7.25E+02	-1.50E+01	10.892	1.60E+02	
726	1.64E+02	7.26E+02	-1.50E+01	10.885	1.61E+02	
727	1.64E+02	7.27E+02	-1.50E+01	10.877	1.61E+02	
728	1.64E+02	7.28E+02	-1.51E+01	10.87	1.61E+02	
729	1.64E+02	7.29E+02	-1.51E+01	10.863	1.61E+02	
730	1.64E+02	7.30E+02	-1.51E+01	10.855	1.61E+02	
731	1.64E+02	7.31E+02	-1.52E+01	10.848	1.61E+02	
732	1.64E+02	7.32E+02	-1.52E+01	10.841	1.61E+02	
733	1.65E+02	7.33E+02	-1.52E+01	10.834	1.61E+02	
734	1.65E+02	7.34E+02	-1.52E+01	10.826	1.61E+02	
735	1.65E+02	7.35E+02	-1.53E+01	10.819	1.61E+02	
736	1.65E+02	7.36E+02	-1.53E+01	10.812	1.61E+02	
737	1.65E+02	7.37E+02	-1.53E+01	10.804	1.61E+02	
738	1.65E+02	7.38E+02	-1.53E+01	10.797	1.62E+02	
739	1.65E+02	7.39E+02	-1.54E+01	10.79	1.62E+02	
740	1.65E+02	7.40E+02	-1.54E+01	10.783	1.62E+02	
741	1.65E+02	7.41E+02	-1.54E+01	10.775	1.62E+02	
742	1.65E+02	7.42E+02	-1.54E+01	10.768	1.62E+02	
743	1.65E+02	7.43E+02	-1.54E+01	10.761	1.62E+02	
744	1.65E+02	7.44E+02	-1.55E+01	10.754	1.62E+02	
745	1.66E+02	7.45E+02	-1.55E+01	10.746	1.62E+02	
746	1.66E+02	7.46E+02	-1.55E+01	10.739	1.62E+02	
747	1.66E+02	7.47E+02	-1.55E+01	10.732	1.62E+02	
748	1.66E+02	7.48E+02	-1.56E+01	10.725	1.62E+02	
749	1.66E+02	7.49E+02	-1.56E+01	10.718	1.62E+02	
750	1.66E+02	7.50E+02	-1.56E+01	10.71	1.63E+02	
751	1.66E+02	7.51E+02	-1.56E+01	10.703	1.63E+02	
752	1.66E+02	7.52E+02	-1.57E+01	10.696	1.63E+02	
753	1.66E+02	7.53E+02	-1.57E+01	10.689	1.63E+02	
754	1.66E+02	7.54E+02	-1.57E+01	10.682	1.63E+02	
755	1.66E+02	7.55E+02	-1.57E+01	10.675	1.63E+02	
756	1.66E+02	7.56E+02	-1.57E+01	10.667	1.63E+02	
757	1.67E+02	7.57E+02	-1.58E+01	10.66	1.63E+02	
758	1.67E+02	7.58E+02	-1.58E+01	10.653	1.63E+02	
759	1.67E+02	7.59E+02	-1.58E+01	10.646	1.63E+02	
760	1.67E+02	7.60E+02	-1.58E+01	10.639	1.63E+02	
761	1.67E+02	7.61E+02	-1.59E+01	10.632	1.63E+02	
762	1.67E+02	7.62E+02	-1.59E+01	10.625	1.64E+02	
763	1.67E+02	7.63E+02	-1.59E+01	10.618	1.64E+02	
764	1.67E+02	7.64E+02	-1.59E+01	10.611	1.64E+02	
765	1.67E+02	7.65E+02	-1.59E+01	10.603	1.64E+02	
766	1.67E+02	7.66E+02	-1.60E+01	10.596	1.64E+02	
767	1.67E+02	7.67E+02	-1.60E+01	10.589	1.64E+02	
768	1.67E+02	7.68E+02	-1.60E+01	10.582	1.64E+02	
769	1.68E+02	7.69E+02	-1.60E+01	10.575	1.64E+02	
770	1.68E+02	7.70E+02	-1.61E+01	10.568	1.64E+02	
771	1.68E+02	7.71E+02	-1.61E+01	10.561	1.64E+02	
772	1.68E+02	7.72E+02	-1.61E+01	10.554	1.64E+02	
773	1.68E+02	7.73E+02	-1.61E+01	10.547	1.64E+02	
774	1.68E+02	7.74E+02	-1.61E+01	10.54	1.65E+02	
775	1.68E+02	7.75E+02	-1.62E+01	10.533	1.65E+02	
776	1.68E+02	7.76E+02	-1.62E+01	10.526	1.65E+02	
777	1.68E+02	7.77E+02	-1.62E+01	10.519	1.65E+02	
778	1.68E+02	7.78E+02	-1.62E+01	10.512	1.65E+02	
779	1.68E+02	7.79E+02	-1.62E+01	10.506	1.65E+02	
780	1.68E+02	7.80E+02	-1.63E+01	10.499	1.65E+02	
781	1.69E+02	7.81E+02	-1.63E+01	10.492	1.65E+02	
782	1.69E+02	7.82E+02	-1.63E+01	10.485	1.65E+02	
783	1.69E+02	7.83E+02	-1.63E+01	10.478	1.65E+02	
784	1.69E+02	7.84E+02	-1.63E+01	10.471	1.65E+02	
785	1.69E+02	7.85E+02	-1.64E+01	10.464	1.65E+02	
786	1.69E+02	7.86E+02	-1.64E+01	10.457	1.66E+02	
787	1.69E+02	7.87E+02	-1.64E+01	10.45	1.66E+02	
788	1.69E+02	7.88E+02	-1.64E+01	10.443	1.66E+02	
789	1.69E+02	7.89E+02	-1.64E+01	10.436	1.66E+02	
790	1.69E+02	7.90E+02	-1.65E+01	10.429	1.66E+02	
791	1.69E+02	7.91E+02	-1.65E+01	10.423	1.66E+02	
792	1.69E+02	7.92E+02	-1.65E+01	10.416	1.66E+02	
793	1.70E+02	7.93E+02	-1.65E+01	10.409	1.66E+02	
794	1.70E+02	7.94E+02	-1.65E+01	10.402	1.66E+02	
795	1.70E+02	7.95E+02	-1.66E+01	10.395	1.66E+02	
796	1.70E+02	7.96E+02	-1.66E+01	10.389	1.66E+02	
797	1.70E+02	7.97E+02	-1.66E+01	10.382	1.66E+02	
798	1.70E+02	7.98E+02	-1.66E+01	10.375	1.67E+02	
799	1.70E+02	7.99E+02	-1.66E+01	10.368	1.67E+02	
800	1.70E+02	8.00E+02	-1.67E+01	10.361	1.67E+02	
801	1.70E+02	8.01E+02	-1.67E+01	10.355	1.67E+02	
802	1.70E+02	8.02E+02	-1.67E+01	10.348	1.67E+02	
803	1.70E+02	8.03E+02	-1.67E+01	10.341	1.67E+02	
804	1.70E+02	8.04E+02	-1.67E+01	10.334	1.67E+02	
805	1.71E+02	8.05E+02	-1.68E+01	10.328	1.67E+02	
806	1.71E+02	8.06E+02	-1.68E+01	10.321	1.67E+02	
807	1.71E+02	8.07E+02	-1.68E+01	10.314	1.67E+02	
808	1.71E+02	8.08E+02	-1.68E+01	10.307	1.67E+02	
809	1.71E+02	8.09E+02	-1.68E+01	10.301	1.67E+02	
810	1.71E+02	8.10E+02	-1.69E+01	10.294	1.68E+02	
811	1.71E+02	8.11E+02	-1.69E+01	10.287	1.68E+02	
812	1.71E+02	8.12E+02	-1.69E+01	10.281	1.68E+02	
813	1.71E+02	8.13E+02	-1.69E+01	10.274	1.68E+02	
814	1.71E+02	8.14E+02	-1.69E+01	10.267	1.68E+02	
815	1.71E+02	8.15E+02	-1.70E+01	10.261	1.68E+02	
816	1.71E+02	8.16E+02	-1.70E+01	10.254	1.68E+02	
817	1.72E+02	8.17E+02	-1.70E+01	10.248	1.68E+02	
818	1.72E+02	8.18E+02	-1.70E+01	10.241	1.68E+02	
819	1.72E+02	8.19E+02	-1.70E+01	10.234	1.68E+02	
820	1.72E+02	8.20E+02	-1.71E+01	10.228	1.68E+02	
821	1.72E+02	8.21E+02	-1.71E+01	10.221	1.68E+02	
822	1.72E+02	8.22E+02	-1.71E+01	10.215	1.69E+02	
823	1.72E+02	8.23E+02	-1.71E+01	10.208	1.69E+02	
824	1.72E+02	8.24E+02	-1.71E+01	10.201	1.69E+02	
825	1.72E+02	8.25E+02	-1.71E+01	10.195	1.69E+02	
826	1.72E+02	8.26E+02	-1.72E+01	10.188	1.69E+02	
827	1.72E+02	8.27E+02	-1.72E+01	10.182	1.69E+02	
828	1.72E+02	8.28E+02	-1.72E+01	10.175	1.69E+02	
829	1.73E+02	8.29E+02	-1.72E+01	10.169	1.69E+02	
830	1.73E+02	8.30E+02	-1.72E+01	10.162	1.69E+02	
831	1.73E+02	8.31E+02	-1.72E+01	10.156	1.69E+02	
832	1.73E+02	8.32E+02	-1.73E+01	10.149	1.69E+02	
833	1.73E+02	8.33E+02	-1.73E+01	10.143	1.69E+02	
834	1.73E+02	8.34E+02	-1.73E+01	10.136	1.70E+02	
835	1.73E+02	8.35E+02	-1.73E+01	10.13	1.70E+02	
836	1.73E+02	8.36E+02	-1.73E+01	10.124	1.70E+02	
837	1.73E+02	8.37E+02	-1.73E+01	10.117	1.70E+02	
838	1.73E+02	8.38E+02	-1.74E+01	10.111	1.70E+02	
839	1.73E+02	8.39E+02	-1.74E+01	10.104	1.70E+02	
840	1.73E+02	8.40E+02	-1.74E+01	10.098	1.70E+02	
841	1.74E+02	8.41E+02	-1.74E+01	10.091	1.70E+02	
842	1.74E+02	8.42E+02	-1.74E+01	10.085	1.70E+02	
843	1.74E+02	8.43E+02	-1.74E+01	10.079	1.70E+02	
844	1.74E+02	8.44E+02	-1.75E+01	10.072	1.70E+02	
845	1.74E+02	8.45E+02	-1.75E+01	10.066	1.70E+02	
846	1.74E+02	8.46E+02	-1.75E+01	10.06	1.71E+02	
847	1.74E+02	8.47E+02	-1.75E+01	10.053	1.71E+02	
848	1.74E+02	8.48E+02	-1.75E+01	10.047	1.71E+02	
849	1.74E+02	8.49E+02	-1.76E+01	10.041	1.71E+02	
850	1.74E+02	8.50E+02	-1.76E+01	10.034	1.71E+02	
851	1.74E+02	8.51E+02	-1.76E+01	10.028	1.71E+02	
852	1.74E+02	8.52E+02	-1.76E+01	10.022	1.71E+02	
853	1.75E+02	8.53E+02	-1.76E+01	10.015	1.71E+02	
854	1.75E+02	8.54E+02	-1.77E+01	10.009	1.71E+02	
855	1.75E+02	8.55E+02	-1.77E+01	10.003	1.71E+02	
856	1.75E+02	8.56E+02	-1.77E+01	9.997	1.71E+02	
857	1.75E+02	8.57E+02	-1.77E+01	9.99	1.71E+02	
